index_no	uid	no_of_states	HH	HL	LH	LL	
2500	9833	3	0	0.31	0.54	0.15	
2501	9840	3	0	0.525	0.323	0.152	
2502	9841	3	0	0.638	0.202	0.16	
2503	9843	3	0	0.724	0.109	0.167	
2504	9844	3	0	0.478	0.365	0.157	
2505	9849	3	0	0.131	0.714	0.155	
2506	9856	3	0	0.172	0.379	0.449	
2507	9861	3	0	0.083	0.633	0.284	
2508	9864	3	0	0.342	0.321	0.337	
2509	9865	3	0	0.648	0.193	0.159	
2510	9867	3	0	0.595	0.296	0.109	
2511	9870	3	0	0.267	0.596	0.137	
2512	9874	3	0	0.332	0.194	0.474	
2513	9878	3	0	0.215	0.577	0.208	
2514	9884	3	0	0.51	0.366	0.124	
2515	9887	3	0	0.356	0.548	0.096	
2516	9888	3	0	0.366	0.467	0.167	
2517	9890	3	0	0.267	0.589	0.144	
2518	9891	3	0	0.381	0.455	0.164	
2519	9898	3	0	0.218	0.521	0.261	
2520	9899	3	0	0.344	0.473	0.183	
2521	9900	3	0	0.69	0.162	0.148	
2522	9903	3	0	0.558	0.304	0.138	
2523	9910	3	0	0.278	0.553	0.169	
2524	9911	3	0	0.679	0.245	0.076	
2525	9918	3	0	0.574	0.248	0.178	
2526	9919	3	0	0.721	0.279	0	
2527	9922	3	0	0.301	0.508	0.191	
2528	9930	3	0	0.287	0.622	0.091	
2529	9932	3	0	0.694	0.219	0.087	
2530	9935	3	0	0.299	0.537	0.164	
2531	9937	3	0.237	0.763	0	0	
2532	9942	3	0	0.164	0.228	0.608	
2533	9949	3	0	0.681	0.211	0.108	
2534	9951	3	0	0.219	0.382	0.399	
2535	9971	3	0	0.693	0.307	0	
2536	9975	3	0	0.621	0.261	0.118	
2537	9979	3	0	0.071	0.714	0.215	
2538	9981	3	0	0.629	0.153	0.218	
2539	9987	3	0	0.346	0.285	0.369	
2540	9993	3	0	0.335	0.665	0	
